alert_id,transaction_id,alert_rule,score,alert_status,created_ts
A0000403,T00010701,blacklist_match,71.76,review,2025-07-25 17:56:43
A0000404,T00015856,new_device,36.95,closed,2025-10-10 05:12:04
A0000405,T00018427,high_amount,10.42,closed,2025-10-23 17:51:52
A0000406,T00020845,high_amount,59.82,review,2025-02-02 01:35:51
A0000407,T00007556,new_device,78.53,escalated,2025-12-22 02:29:56
A0000408,T00014657,velocity,72.36,review,2025-11-06 14:05:14
A0000409,T00021400,cross_border,40.67,closed,2025-02-13 22:10:17
A0000410,T00003238,velocity,19.93,closed,2025-08-19 05:14:15
A0000411,T00005248,new_device,55.37,review,2025-10-04 01:07:39
A0000412,T00024049,new_device,13.2,closed,2025-03-02 18:35:38
A0000413,T00007959,risky_category,68.28,review,2025-11-07 04:50:39
A0000414,T00004353,velocity,18.44,closed,2025-04-27 13:39:04
A0000415,T00016767,risky_category,69.42,review,2025-11-23 13:50:06
A0000416,T00008170,risky_category,50.42,review,2025-04-01 08:33:42
A0000417,T00017315,cross_border,48.71,closed,2025-12-08 19:44:27
A0000418,T00022259,risky_category,46.34,closed,2025-03-27 03:54:27
A0000419,T00017339,new_device,26.0,closed,2025-02-18 20:52:25
A0000420,T00015802,high_amount,61.16,review,2025-09-13 04:53:42
A0000421,T00001273,risky_category,39.83,closed,2025-11-09 12:06:10
A0000422,T00001043,cross_border,72.15,review,2025-06-14 18:20:38
A0000423,T00009214,high_amount,67.79,review,2025-08-18 10:55:36
A0000424,T00004103,high_amount,44.43,closed,2025-08-26 14:07:49
A0000425,T00018835,cross_border,94.44,escalated,2025-12-09 02:40:21
A0000426,T00008108,blacklist_match,81.59,escalated,2025-09-29 12:36:42
A0000427,T00007249,new_device,58.58,review,2025-07-12 16:08:15
A0000428,T00010097,high_amount,27.37,closed,2025-11-06 06:42:25
A0000429,T00021115,cross_border,43.38,closed,2025-01-15 15:12:56
A0000430,T00014236,high_amount,39.15,closed,2025-03-02 09:03:04
A0000431,T00001446,cross_border,71.77,review,2025-11-29 13:15:53
A0000432,T00003345,new_device,52.61,review,2025-04-17 14:32:19
A0000433,T00002557,velocity,77.32,escalated,2025-01-16 10:09:35
A0000434,T00006455,new_device,57.65,review,2025-01-23 22:48:12
A0000435,T00006777,new_device,95.15,escalated,2025-04-03 13:01:20
A0000436,T00007936,blacklist_match,72.2,review,2025-03-17 01:09:06
A0000437,T00006916,risky_category,86.16,escalated,2025-09-19 03:13:35
A0000438,T00012208,risky_category,72.61,review,2025-05-08 13:20:14
A0000439,T00014012,blacklist_match,43.33,closed,2025-01-09 20:48:16
A0000440,T00008752,velocity,41.25,closed,2025-07-25 14:33:52
A0000441,T00002328,high_amount,80.66,escalated,2025-09-26 16:21:59
A0000442,T00001021,new_device,87.23,escalated,2025-11-15 09:02:10
A0000443,T00020607,cross_border,40.13,closed,2025-05-20 15:55:49
A0000444,T00005842,risky_category,39.01,closed,2025-01-27 01:10:32
A0000445,T00012630,high_amount,52.81,review,2025-06-19 15:12:50
A0000446,T00016933,cross_border,20.05,closed,2025-09-02 09:42:38
A0000447,T00011512,cross_border,21.99,closed,2025-11-05 17:19:33
A0000448,T00018787,velocity,73.45,review,2025-12-01 09:35:51
A0000449,T00009598,cross_border,15.29,closed,2025-07-23 14:34:22
A0000450,T00018433,cross_border,61.16,review,2025-05-10 22:40:24
A0000451,T00010984,risky_category,21.7,closed,2025-07-26 17:56:29
A0000452,T00014749,high_amount,19.13,closed,2025-08-24 00:36:50
A0000453,T00011642,new_device,63.98,review,2025-02-13 11:42:21
A0000454,T00007168,cross_border,41.75,closed,2025-07-29 07:48:36
A0000455,T00012471,risky_category,47.18,closed,2025-06-17 05:46:04
A0000456,T00007198,new_device,51.91,review,2025-11-17 19:02:21
A0000457,T00017627,cross_border,10.89,closed,2025-04-18 03:36:08
A0000458,T00007129,cross_border,67.87,review,2025-08-01 04:45:25
A0000459,T00014820,new_device,31.54,closed,2025-11-21 08:24:03
A0000460,T00018492,new_device,43.75,closed,2025-03-23 05:57:46
A0000461,T00020528,cross_border,84.25,escalated,2025-03-17 00:44:27
A0000462,T00001582,risky_category,67.5,review,2025-05-02 16:20:01
A0000463,T00004291,risky_category,14.22,closed,2025-12-05 07:10:32
A0000464,T00022744,velocity,61.0,review,2025-10-09 07:56:35
A0000465,T00001733,velocity,88.5,escalated,2025-02-19 06:36:51
A0000466,T00005282,blacklist_match,90.2,escalated,2025-05-27 16:21:25
A0000467,T00010442,velocity,69.16,review,2025-09-17 18:51:10
A0000468,T00007052,new_device,12.31,closed,2025-12-27 01:34:35
A0000469,T00019131,risky_category,40.58,closed,2025-08-10 21:36:03
A0000470,T00000601,blacklist_match,71.97,review,2025-03-07 20:01:39
A0000471,T00011337,velocity,58.75,review,2025-03-19 20:50:30
A0000472,T00006278,high_amount,22.06,closed,2025-11-27 11:38:30
A0000473,T00002204,high_amount,79.92,escalated,2025-05-12 07:25:35
A0000474,T00023792,blacklist_match,83.31,escalated,2025-09-03 20:31:27
A0000475,T00008238,velocity,58.43,review,2025-04-01 09:00:51
A0000476,T00017745,new_device,56.0,review,2025-10-29 05:55:58
A0000477,T00009360,high_amount,95.57,escalated,2025-09-21 00:22:11
A0000478,T00020447,new_device,56.09,review,2025-09-11 16:31:23
A0000479,T00010762,cross_border,29.38,closed,2025-08-21 05:54:52
A0000480,T00018042,high_amount,67.56,review,2025-02-06 18:22:58
A0000481,T00012777,velocity,42.42,closed,2025-09-05 16:27:56
A0000482,T00020135,new_device,69.61,review,2025-08-09 20:22:05
A0000483,T00019083,risky_category,67.24,review,2025-01-03 04:44:05
A0000484,T00001237,risky_category,41.77,closed,2025-07-12 02:33:08
A0000485,T00011481,cross_border,62.18,review,2025-11-28 21:14:23
A0000486,T00021602,new_device,63.78,review,2025-07-29 03:59:23
A0000487,T00012908,high_amount,66.37,review,2025-06-18 09:59:18
A0000488,T00014472,new_device,74.06,review,2025-09-25 22:18:06
A0000489,T00004956,velocity,60.05,review,2025-08-23 00:22:55
A0000490,T00016187,blacklist_match,14.56,closed,2025-07-27 08:33:45
A0000491,T00005830,risky_category,59.32,review,2025-04-12 15:42:53
A0000492,T00017610,new_device,59.74,review,2025-03-24 22:50:22
A0000493,T00024372,high_amount,17.89,closed,2025-09-22 09:35:06
A0000494,T00000293,velocity,21.63,closed,2025-04-23 10:24:16
A0000495,T00003199,cross_border,46.8,closed,2025-04-30 14:05:49
A0000496,T00003734,risky_category,71.33,review,2025-04-26 13:56:07
A0000497,T00007007,high_amount,74.38,review,2025-08-26 10:55:12
A0000498,T00019945,velocity,45.12,closed,2025-03-11 16:36:14
A0000499,T00023437,risky_category,46.5,closed,2025-03-18 15:30:10
A0000500,T00019923,new_device,52.41,review,2025-11-04 19:26:23
A0000501,T00018104,new_device,65.25,review,2025-10-21 04:23:24
A0000502,T00011223,cross_border,63.88,review,2025-02-06 10:18:33
A0000503,T00020664,new_device,81.1,escalated,2025-08-26 11:24:44
A0000504,T00017597,blacklist_match,61.88,review,2025-07-25 08:45:21
A0000505,T00010703,blacklist_match,7.69,closed,2025-05-13 13:52:27
A0000506,T00011847,cross_border,61.11,review,2025-06-15 21:05:38
A0000507,T00003712,risky_category,37.6,closed,2025-07-25 15:24:13
A0000508,T00024107,velocity,56.91,review,2025-01-02 09:10:03
A0000509,T00007658,velocity,70.63,review,2025-09-20 18:09:06
A0000510,T00008791,risky_category,4.11,closed,2025-02-03 06:51:53
A0000511,T00013525,velocity,82.12,escalated,2025-11-15 23:55:44
A0000512,T00022334,risky_category,82.5,escalated,2025-02-02 22:38:10
A0000513,T00006574,cross_border,25.6,closed,2025-04-12 23:13:45
A0000514,T00023728,cross_border,80.43,escalated,2025-09-24 02:55:19
A0000515,T00023811,high_amount,63.38,review,2025-11-08 02:28:00
A0000516,T00011671,risky_category,81.42,escalated,2025-11-11 01:06:04
A0000517,T00003419,cross_border,52.57,review,2025-05-20 22:51:11
A0000518,T00009156,high_amount,57.19,review,2025-11-21 15:40:30
A0000519,T00014723,new_device,44.79,closed,2025-01-08 01:47:42
A0000520,T00001464,new_device,52.33,review,2025-09-25 04:54:31
A0000521,T00019103,velocity,38.39,closed,2025-09-01 21:49:23
A0000522,T00002190,new_device,51.45,review,2025-06-13 20:55:47
A0000523,T00023051,high_amount,64.73,review,2025-05-26 21:39:14
A0000524,T00009970,high_amount,56.42,review,2025-02-04 04:26:25
A0000525,T00024669,blacklist_match,25.22,closed,2025-03-08 09:13:47
A0000526,T00021755,velocity,42.32,closed,2025-12-29 09:04:58
A0000527,T00015833,high_amount,71.53,review,2025-09-29 08:36:39
A0000528,T00001087,risky_category,29.03,closed,2025-01-19 16:32:30
A0000529,T00022667,blacklist_match,32.82,closed,2025-11-10 06:40:39
A0000530,T00008681,new_device,55.89,review,2025-05-01 18:38:52
A0000531,T00011273,blacklist_match,31.41,closed,2025-03-22 10:27:50
A0000532,T00003759,new_device,60.77,review,2025-08-02 18:03:10
A0000533,T00011321,velocity,55.3,review,2025-07-07 21:05:31
A0000534,T00007987,new_device,77.17,escalated,2025-08-25 22:21:26
A0000535,T00023129,velocity,34.09,closed,2025-02-06 12:27:04
A0000536,T00006576,velocity,39.18,closed,2025-07-20 10:54:51
A0000537,T00000001,risky_category,56.14,review,2025-02-23 14:14:05
A0000538,T00017645,blacklist_match,22.22,closed,2025-05-19 20:24:44
A0000539,T00002934,velocity,71.54,review,2025-11-25 07:03:35
A0000540,T00001898,risky_category,41.51,closed,2025-09-19 10:37:50
A0000541,T00010199,high_amount,44.36,closed,2025-03-29 09:38:51
A0000542,T00013528,velocity,90.47,escalated,2025-08-01 01:47:52
A0000543,T00002493,new_device,72.89,review,2025-01-22 03:17:41
A0000544,T00017413,cross_border,74.79,review,2025-07-02 11:13:59
A0000545,T00005064,risky_category,62.81,review,2025-09-29 02:46:35
A0000546,T00004376,high_amount,56.97,review,2025-02-21 02:51:56
A0000547,T00005902,velocity,97.48,escalated,2025-01-18 02:40:36
A0000548,T00013381,velocity,24.67,closed,2025-02-03 11:57:48
A0000549,T00013300,velocity,48.93,closed,2025-10-02 08:06:14
A0000550,T00013175,high_amount,23.69,closed,2025-03-04 08:20:13
A0000551,T00020040,high_amount,56.7,review,2025-07-22 06:35:35
A0000552,T00001402,cross_border,15.81,closed,2025-01-09 06:10:39
A0000553,T00003715,velocity,36.58,closed,2025-03-16 14:54:16
A0000554,T00000987,high_amount,26.76,closed,2025-06-21 00:54:39
A0000555,T00006708,risky_category,27.14,closed,2025-12-14 02:04:44
A0000556,T00019428,cross_border,53.54,review,2025-09-16 19:25:30
A0000557,T00002861,cross_border,86.83,escalated,2025-09-20 19:52:47
A0000558,T00015721,velocity,27.06,closed,2025-03-02 20:12:08
A0000559,T00018961,cross_border,65.64,review,2025-11-16 22:40:24
A0000560,T00005080,risky_category,26.09,closed,2025-07-18 10:36:16
A0000561,T00022663,risky_category,55.42,review,2025-12-15 07:11:26
A0000562,T00015591,blacklist_match,74.22,review,2025-08-31 17:41:40
A0000563,T00015144,velocity,7.72,closed,2025-02-18 12:04:36
A0000564,T00009361,new_device,55.04,review,2025-05-07 16:52:45
A0000565,T00003020,velocity,92.91,escalated,2025-05-12 23:18:36
A0000566,T00004858,velocity,87.92,escalated,2025-12-23 12:05:04
A0000567,T00019485,velocity,68.14,review,2025-10-23 01:37:54
A0000568,T00007428,risky_category,66.36,review,2025-04-05 21:57:38
A0000569,T00007787,risky_category,73.98,review,2025-02-18 13:12:21
A0000570,T00014025,high_amount,76.78,escalated,2025-10-10 02:43:03
A0000571,T00006701,high_amount,51.69,review,2025-06-12 13:23:11
A0000572,T00012199,high_amount,62.29,review,2025-05-27 18:00:47
A0000573,T00008536,high_amount,57.1,review,2025-06-16 04:27:55
A0000574,T00014719,high_amount,54.55,review,2025-11-12 16:23:12
A0000575,T00020441,high_amount,76.02,escalated,2025-07-11 05:57:38
A0000576,T00008704,new_device,41.71,closed,2025-12-12 13:05:56
A0000577,T00015461,high_amount,42.2,closed,2025-10-28 21:51:46
A0000578,T00006754,high_amount,77.21,escalated,2025-02-17 14:21:36
A0000579,T00021178,cross_border,38.35,closed,2025-06-22 10:06:31
A0000580,T00009865,high_amount,13.17,closed,2025-06-17 22:49:59
A0000581,T00020083,new_device,61.28,review,2025-06-10 06:09:37
A0000582,T00022813,velocity,67.2,review,2025-05-08 02:11:32
A0000583,T00003565,risky_category,45.95,closed,2025-10-08 21:39:28
A0000584,T00003661,velocity,78.04,escalated,2025-01-02 05:21:28
A0000585,T00000389,new_device,11.4,closed,2025-12-04 07:06:50
A0000586,T00017394,cross_border,78.8,escalated,2025-06-16 01:30:42
A0000587,T00020608,velocity,48.48,closed,2025-11-25 00:01:07
A0000588,T00020614,risky_category,43.21,closed,2025-10-30 16:33:24
A0000589,T00012214,new_device,61.46,review,2025-05-06 16:24:19
A0000590,T00016449,cross_border,67.95,review,2025-09-10 05:42:44
A0000591,T00014243,high_amount,53.34,review,2025-04-03 21:33:52
A0000592,T00006642,high_amount,25.42,closed,2025-06-02 22:37:49
A0000593,T00013084,velocity,38.75,closed,2025-12-01 01:53:16
A0000594,T00011541,cross_border,39.64,closed,2025-10-01 07:54:43
A0000595,T00024529,new_device,52.62,review,2025-03-15 06:34:20
A0000596,T00013507,velocity,13.36,closed,2025-10-25 16:10:08
A0000597,T00020383,cross_border,48.44,closed,2025-11-20 04:32:16
A0000598,T00010888,new_device,55.47,review,2025-10-05 18:42:11
A0000599,T00012555,high_amount,56.86,review,2025-12-18 09:37:16
A0000600,T00000339,high_amount,32.87,closed,2025-11-18 21:13:54
A0000601,T00018047,high_amount,42.56,closed,2025-06-09 11:57:58
A0000602,T00018470,new_device,37.96,closed,2025-02-16 20:44:12
A0000603,T00013122,high_amount,61.67,review,2025-10-18 16:48:16
A0000604,T00005595,risky_category,29.92,closed,2025-01-18 18:23:26
A0000605,T00011184,new_device,60.4,review,2025-05-30 16:55:03
A0000606,T00019977,risky_category,59.86,review,2025-08-22 18:33:02
A0000607,T00011918,high_amount,65.96,review,2025-07-10 14:36:20
A0000608,T00015282,cross_border,58.86,review,2025-12-13 17:35:31
A0000609,T00005177,high_amount,27.51,closed,2025-08-06 10:27:39
A0000610,T00019017,cross_border,77.28,escalated,2025-06-24 12:25:38
A0000611,T00001004,high_amount,52.12,review,2025-07-06 18:00:29
A0000612,T00013919,new_device,57.24,review,2025-10-26 15:04:49
A0000613,T00002736,new_device,48.11,closed,2025-12-06 23:23:42
A0000614,T00018023,high_amount,42.68,closed,2025-05-24 06:16:56
A0000615,T00005745,risky_category,33.32,closed,2025-08-28 19:21:23
A0000616,T00020641,risky_category,55.93,review,2025-11-08 15:03:48
A0000617,T00023772,velocity,55.12,review,2025-01-30 18:07:24
A0000618,T00024076,velocity,42.78,closed,2025-08-15 00:50:00
A0000619,T00000122,high_amount,36.97,closed,2025-02-03 04:08:51
A0000620,T00009485,risky_category,78.4,escalated,2025-03-04 23:27:45
A0000621,T00021617,risky_category,41.77,closed,2025-11-19 08:26:57
A0000622,T00011623,velocity,65.84,review,2025-11-05 13:18:57
A0000623,T00005147,new_device,66.99,review,2025-02-20 10:04:17
A0000624,T00007969,velocity,65.47,review,2025-02-03 12:48:06
A0000625,T00006878,velocity,31.29,closed,2025-08-08 10:41:21
A0000626,T00019144,cross_border,56.11,review,2025-10-24 12:48:22
A0000627,T00022950,high_amount,80.25,escalated,2025-01-14 13:11:12
A0000628,T00020161,new_device,43.6,closed,2025-10-16 10:57:16
A0000629,T00002879,cross_border,25.36,closed,2025-07-13 01:30:17
A0000630,T00003115,high_amount,87.04,escalated,2025-09-11 19:12:39
A0000631,T00006637,blacklist_match,63.27,review,2025-04-09 14:46:20
A0000632,T00000251,velocity,43.0,closed,2025-11-28 05:47:28
A0000633,T00014545,blacklist_match,6.2,closed,2025-09-05 01:20:20
A0000634,T00023722,high_amount,64.0,review,2025-02-17 09:24:00
A0000635,T00008130,new_device,51.83,review,2025-01-26 16:24:17
A0000636,T00016919,velocity,33.8,closed,2025-12-05 08:15:32
A0000637,T00017556,velocity,75.48,escalated,2025-11-26 04:36:40
A0000638,T00019829,velocity,13.0,closed,2025-08-31 06:23:10
A0000639,T00024897,velocity,81.24,escalated,2025-04-29 07:32:00
A0000640,T00003112,new_device,67.33,review,2025-12-24 04:42:20
A0000641,T00015301,risky_category,2.24,closed,2025-12-25 01:38:56
A0000642,T00023021,high_amount,50.79,review,2025-02-10 18:34:52
A0000643,T00017363,new_device,20.86,closed,2025-08-29 00:47:18
A0000644,T00023153,cross_border,21.87,closed,2025-10-21 22:06:11
A0000645,T00016710,high_amount,16.05,closed,2025-01-07 16:34:28
A0000646,T00004260,high_amount,80.51,escalated,2025-05-22 07:16:30
A0000647,T00004244,velocity,28.56,closed,2025-07-14 08:14:50
A0000648,T00011419,risky_category,28.11,closed,2025-10-16 15:41:04
A0000649,T00016177,risky_category,25.89,closed,2025-05-03 05:14:15
A0000650,T00009959,risky_category,10.59,closed,2025-11-01 23:49:12
A0000651,T00000338,cross_border,74.44,review,2025-05-04 05:08:02
A0000652,T00000433,new_device,47.05,closed,2025-10-30 01:00:19
A0000653,T00011154,risky_category,60.02,review,2025-05-21 10:35:40
A0000654,T00010860,new_device,80.51,escalated,2025-10-14 08:18:23
A0000655,T00003564,velocity,61.88,review,2025-11-08 21:22:17
A0000656,T00001853,high_amount,85.69,escalated,2025-09-11 02:30:59
A0000657,T00003777,risky_category,75.22,escalated,2025-07-22 00:08:08
A0000658,T00005919,risky_category,49.22,closed,2025-09-03 05:07:29
A0000659,T00017849,high_amount,80.58,escalated,2025-02-04 06:31:32
A0000660,T00013712,cross_border,53.29,review,2025-01-28 14:15:56
A0000661,T00002339,velocity,57.77,review,2025-05-26 03:43:38
A0000662,T00022527,velocity,81.44,escalated,2025-06-16 07:51:59
A0000663,T00010802,cross_border,87.49,escalated,2025-03-08 16:06:55
A0000664,T00016048,velocity,69.01,review,2025-12-11 02:21:50
A0000665,T00023976,velocity,44.04,closed,2025-10-25 23:45:23
A0000666,T00024745,high_amount,49.13,closed,2025-08-26 14:11:49
A0000667,T00020310,cross_border,47.0,closed,2025-06-23 16:26:09
A0000668,T00001880,risky_category,50.36,review,2025-12-07 05:39:03
A0000669,T00021829,cross_border,74.96,review,2025-04-19 08:58:55
A0000670,T00013135,new_device,62.24,review,2025-05-18 09:19:36
A0000671,T00023687,velocity,61.36,review,2025-02-01 00:49:53
A0000672,T00001093,velocity,91.71,escalated,2025-06-06 13:53:01
A0000673,T00018914,cross_border,44.69,closed,2025-02-16 01:14:14
A0000674,T00020638,risky_category,42.46,closed,2025-03-18 19:45:35
A0000675,T00020689,velocity,75.74,escalated,2025-04-16 08:49:10
A0000676,T00006492,velocity,48.14,closed,2025-08-10 01:42:11
A0000677,T00009911,high_amount,66.42,review,2025-09-07 19:05:30
A0000678,T00001440,cross_border,7.71,closed,2025-08-08 21:53:07
A0000679,T00003508,risky_category,43.76,closed,2025-07-30 11:29:18
A0000680,T00008477,new_device,77.02,escalated,2025-09-10 15:40:13
A0000681,T00009008,risky_category,58.54,review,2025-11-20 05:21:09
A0000682,T00002418,new_device,63.55,review,2025-05-02 21:28:10
A0000683,T00011311,risky_category,41.22,closed,2025-08-09 19:11:56
A0000684,T00009703,blacklist_match,12.02,closed,2025-03-08 20:05:50
A0000685,T00004551,high_amount,30.25,closed,2025-02-20 00:42:45
A0000686,T00002131,high_amount,47.66,closed,2025-10-06 21:41:29
A0000687,T00020164,velocity,41.28,closed,2025-10-12 09:27:18
A0000688,T00003067,blacklist_match,51.23,review,2025-02-06 13:41:22
A0000689,T00013671,velocity,85.32,escalated,2025-03-15 12:08:34
A0000690,T00024519,high_amount,49.02,closed,2025-12-02 19:05:17
A0000691,T00022736,new_device,28.94,closed,2025-08-19 11:42:05
A0000692,T00012810,risky_category,23.1,closed,2025-08-23 11:54:26
A0000693,T00009974,new_device,61.1,review,2025-04-27 22:36:16
A0000694,T00013492,new_device,69.34,review,2025-07-14 07:59:45
A0000695,T00003228,high_amount,55.66,review,2025-06-19 14:17:16
