transaction_id,customer_id,transaction_ts,channel,transaction_type,merchant_category,amount_pen,status,device_id,is_cross_border,is_fraud_confirmed
T00000278,C000234,2025-07-05 16:55:33,mobile_app,payment,cash_out,1419.38,approved,D0004449,0,0
T00000279,C002074,2025-12-19 01:42:12,api_partner,transfer,crypto,88.71,approved,D0001473,0,0
T00000280,C002432,2025-10-28 01:51:19,pos,payment,utilities,33.78,approved,D0004116,0,0
T00000281,C004489,2025-01-18 09:11:56,mobile_app,transfer,cash_out,74.03,approved,D0001803,0,0
T00000282,C000462,2025-07-12 07:13:44,pos,payment,education,284.99,approved,D0002024,0,0
T00000283,C001752,2025-05-01 11:56:38,mobile_app,payment,grocery,55.16,approved,D0006346,0,0
T00000284,C000839,2025-05-25 09:57:46,mobile_app,payment,grocery,9.23,approved,D0002829,0,0
T00000285,C003210,2025-06-12 16:01:54,pos,payment,restaurants,78.53,approved,D0007405,0,0
T00000286,C002785,2025-12-12 02:05:11,web,payment,utilities,50.62,approved,D0001885,1,0
T00000287,C004206,2025-02-16 14:41:11,web,cash_out,retail,46.24,approved,D0000734,0,0
T00000288,C005595,2025-05-07 13:14:03,web,payment,travel,246.86,approved,D0005830,1,0
T00000289,C001352,2025-05-21 22:32:39,mobile_app,payment,gaming,366.39,approved,D0002470,0,0
T00000290,C000206,2025-01-31 01:20:34,mobile_app,transfer,retail,333.28,approved,D0003996,0,0
T00000291,C001095,2025-01-09 02:49:29,web,cash_out,cash_out,31.83,approved,D0008211,0,0
T00000292,C004306,2025-08-15 22:00:40,mobile_app,payment,gaming,432.56,approved,D0005760,0,0
T00000293,C000185,2025-04-23 10:24:16,web,payment,retail,234.45,approved,D0000892,1,0
T00000294,C005503,2025-01-16 21:23:16,web,payment,grocery,75.27,approved,D0001824,0,0
T00000295,C002793,2025-09-24 12:33:43,api_partner,payment,crypto,502.5,approved,D0007196,0,0
T00000296,C004987,2025-02-25 23:47:59,mobile_app,payment,grocery,54.89,approved,D0006920,0,0
T00000297,C004495,2025-03-11 20:14:15,mobile_app,transfer,utilities,13.12,approved,D0000795,1,0
T00000298,C005779,2025-10-27 05:13:18,api_partner,payment,retail,83.71,approved,D0002952,0,0
T00000299,C002730,2025-08-25 01:39:23,mobile_app,transfer,travel,194.06,approved,D0006892,0,0
T00000300,C005074,2025-02-04 03:33:17,pos,payment,grocery,19.19,approved,D0003847,0,0
T00000301,C000314,2025-10-24 06:04:35,mobile_app,payment,grocery,149.4,approved,D0006259,0,0
T00000302,C000228,2025-06-10 03:19:55,pos,transfer,cash_out,837.61,approved,D0004487,0,0
T00000303,C005266,2025-10-07 08:42:46,web,top_up,retail,166.23,approved,D0006914,0,0
T00000304,C003094,2025-10-23 14:31:18,api_partner,payment,grocery,117.28,approved,D0001094,0,0
T00000305,C003958,2025-06-01 01:56:48,mobile_app,payment,grocery,315.02,approved,D0002944,0,0
T00000306,C004096,2025-02-12 12:30:38,pos,payment,restaurants,495.91,approved,D0003792,0,0
T00000307,C002740,2025-06-18 18:44:41,pos,payment,retail,25.8,approved,D0003334,0,0
T00000308,C000927,2025-03-20 20:45:01,pos,cash_out,transport,38.32,declined,D0003398,0,0
T00000309,C003337,2025-08-31 05:11:12,mobile_app,payment,gaming,112.07,approved,D0007821,0,0
T00000310,C003122,2025-08-16 00:22:04,mobile_app,payment,grocery,101.2,approved,D0002188,1,0
T00000311,C002109,2025-10-05 15:52:51,mobile_app,cash_out,gaming,28.93,approved,D0003585,0,0
T00000312,C002356,2025-08-17 20:06:28,mobile_app,payment,cash_out,357.93,approved,D0005390,0,0
T00000313,C005943,2025-02-07 12:15:37,pos,transfer,gaming,96.4,approved,D0007896,0,0
T00000314,C000537,2025-12-21 14:44:31,mobile_app,payment,transport,138.64,approved,D0004356,0,0
T00000315,C004171,2025-05-28 12:23:37,pos,transfer,utilities,68.53,approved,D0005217,0,0
T00000316,C005773,2025-11-02 11:19:02,web,cash_out,cash_out,793.67,approved,D0007722,0,0
T00000317,C001442,2025-02-26 12:12:08,mobile_app,transfer,grocery,60.2,approved,D0008718,0,0
T00000318,C003400,2025-09-22 10:23:44,mobile_app,payment,restaurants,91.16,declined,D0000776,0,0
T00000319,C003353,2025-09-15 16:15:59,mobile_app,payment,grocery,162.43,approved,D0005727,0,0
T00000320,C005723,2025-02-10 22:49:25,mobile_app,payment,retail,83.32,declined,D0006888,0,0
T00000321,C003147,2025-08-29 13:28:05,web,cash_out,gaming,100.04,approved,D0003077,0,0
T00000322,C005696,2025-08-19 23:16:03,web,transfer,restaurants,336.69,approved,D0007645,0,0
T00000323,C000609,2025-10-14 22:21:11,api_partner,payment,restaurants,77.94,approved,D0001229,0,0
T00000324,C000612,2025-06-28 14:55:43,mobile_app,cash_out,retail,76.44,declined,D0005949,0,0
T00000325,C001021,2025-06-11 20:09:22,pos,payment,restaurants,98.91,approved,D0007614,0,0
T00000326,C004881,2025-07-08 23:09:37,pos,transfer,grocery,125.19,declined,D0001935,0,0
T00000327,C000241,2025-04-08 01:59:51,mobile_app,cash_out,education,113.09,approved,D0004684,0,0
T00000328,C002053,2025-01-03 02:44:16,atm,transfer,retail,20.87,approved,D0007924,0,0
T00000329,C005335,2025-03-29 05:05:18,atm,cash_out,gaming,418.32,approved,D0000584,0,0
T00000330,C001603,2025-08-04 10:12:31,mobile_app,cash_out,travel,142.87,approved,D0008041,0,0
T00000331,C002405,2025-03-21 23:52:50,mobile_app,payment,grocery,283.85,approved,D0000215,0,0
T00000332,C004490,2025-04-27 23:25:37,pos,payment,grocery,136.73,approved,D0000589,0,0
T00000333,C001415,2025-02-12 23:49:33,web,cash_out,crypto,371.52,declined,D0006556,0,0
T00000334,C000369,2025-12-15 13:44:40,pos,payment,cash_out,41.43,approved,D0006506,0,0
T00000335,C002077,2025-02-19 03:15:37,mobile_app,top_up,grocery,44.71,approved,D0005246,0,0
T00000336,C005937,2025-10-23 21:38:06,mobile_app,payment,gaming,69.53,declined,D0002141,0,0
T00000337,C001447,2025-07-29 00:49:42,mobile_app,transfer,gaming,106.54,approved,D0005553,0,0
T00000338,C000009,2025-05-04 05:08:02,mobile_app,payment,utilities,33.39,approved,D0001582,0,0
T00000339,C003517,2025-11-18 21:13:54,pos,top_up,travel,234.17,approved,D0002420,0,0
T00000340,C004430,2025-09-12 13:38:30,web,payment,restaurants,564.27,approved,D0007487,0,0
T00000341,C005046,2025-10-19 04:05:08,web,payment,utilities,41.39,approved,D0004897,0,0
T00000342,C002278,2025-01-09 11:45:58,mobile_app,cash_out,grocery,377.38,approved,D0006223,0,0
T00000343,C000393,2025-03-04 08:28:29,mobile_app,payment,education,45.87,approved,D0002841,0,0
T00000344,C001852,2025-01-29 00:22:31,pos,cash_out,grocery,17.73,approved,D0008417,0,0
T00000345,C005428,2025-02-06 16:39:42,web,payment,retail,27.81,approved,D0002549,0,0
T00000346,C000779,2025-08-25 01:51:31,atm,top_up,cash_out,87.98,approved,D0008780,0,0
T00000347,C003432,2025-01-02 22:28:47,mobile_app,payment,grocery,34.84,approved,D0002344,0,0
T00000348,C001699,2025-03-19 22:41:22,mobile_app,top_up,utilities,131.16,declined,D0001649,0,0
T00000349,C003255,2025-11-01 10:29:54,api_partner,payment,grocery,56.41,approved,D0007679,0,0
T00000350,C004483,2025-05-12 15:29:40,mobile_app,payment,grocery,401.42,approved,D0001441,0,0
T00000351,C003272,2025-06-15 13:11:52,mobile_app,payment,restaurants,311.46,approved,D0006269,0,0
T00000352,C003253,2025-04-20 12:32:21,web,payment,restaurants,107.47,approved,D0000863,0,0
T00000353,C003612,2025-01-25 15:08:57,web,payment,cash_out,214.92,approved,D0005923,0,0
T00000354,C002613,2025-03-16 01:18:40,web,transfer,restaurants,37.48,approved,D0006507,0,0
T00000355,C005880,2025-09-07 00:57:16,mobile_app,transfer,utilities,91.54,declined,D0007081,0,0
T00000356,C001846,2025-10-08 04:28:55,atm,cash_out,utilities,67.87,declined,D0008230,0,0
T00000357,C003509,2025-06-18 08:11:30,pos,top_up,retail,149.25,approved,D0001422,0,0
T00000358,C003893,2025-09-15 10:57:05,mobile_app,transfer,grocery,188.19,approved,D0006811,0,0
T00000359,C003112,2025-06-19 16:24:14,mobile_app,transfer,crypto,209.99,approved,D0005866,0,0
T00000360,C004318,2025-11-24 09:40:11,atm,cash_out,cash_out,592.41,approved,D0003216,0,0
T00000361,C001867,2025-09-17 09:16:30,mobile_app,payment,grocery,302.17,reversed,D0003211,0,0
T00000362,C001053,2025-07-31 17:21:43,web,payment,retail,92.31,approved,D0007093,0,0
T00000363,C000927,2025-03-26 14:05:35,mobile_app,transfer,crypto,3056.05,approved,D0005749,0,1
T00000364,C003773,2025-07-29 05:13:12,mobile_app,payment,education,116.09,approved,D0000316,0,0
T00000365,C005322,2025-02-03 21:51:11,mobile_app,payment,gaming,206.57,approved,D0003777,0,0
T00000366,C003043,2025-01-17 05:03:32,web,transfer,restaurants,141.6,approved,D0008263,0,0
T00000367,C005928,2025-07-21 19:56:46,mobile_app,top_up,crypto,470.72,approved,D0007915,0,0
T00000368,C004226,2025-02-16 07:42:58,api_partner,cash_out,restaurants,26.21,approved,D0005843,0,0
T00000369,C002096,2025-02-20 01:36:46,mobile_app,transfer,cash_out,158.07,approved,D0004350,0,0
T00000370,C003841,2025-11-06 01:33:59,pos,payment,gaming,63.14,approved,D0002526,0,0
T00000371,C000827,2025-08-04 20:09:03,mobile_app,transfer,transport,94.42,approved,D0006764,0,0
T00000372,C003488,2025-01-06 08:48:42,pos,payment,gaming,366.52,approved,D0007084,0,0
T00000373,C004696,2025-06-07 21:44:54,atm,cash_out,retail,244.76,approved,D0003189,0,0
T00000374,C000770,2025-05-08 14:39:46,mobile_app,payment,retail,134.66,approved,D0006009,0,0
T00000375,C003971,2025-02-09 16:49:00,web,payment,gaming,240.79,approved,D0007357,0,0
T00000376,C000457,2025-01-11 13:12:04,mobile_app,payment,restaurants,17.79,approved,D0003015,0,0
T00000377,C001073,2025-08-22 20:07:39,pos,transfer,transport,70.79,approved,D0008948,0,0
T00000378,C002776,2025-04-07 21:32:19,pos,transfer,utilities,38.41,approved,D0007758,0,0
T00000379,C005368,2025-06-30 17:29:07,mobile_app,payment,education,25.19,approved,D0005805,0,0
T00000380,C005950,2025-08-19 14:10:53,mobile_app,transfer,travel,172.78,approved,D0005888,0,0
T00000381,C004631,2025-11-13 06:37:45,mobile_app,cash_out,utilities,230.04,approved,D0004990,0,0
T00000382,C002484,2025-01-07 03:15:39,mobile_app,payment,utilities,110.44,approved,D0002035,0,0
T00000383,C005503,2025-12-26 02:12:02,mobile_app,payment,restaurants,30.06,approved,D0005391,1,0
T00000384,C005216,2025-09-19 13:14:31,mobile_app,payment,gaming,230.5,approved,D0001586,0,0
T00000385,C002299,2025-11-06 22:48:38,mobile_app,payment,crypto,604.28,approved,D0007846,0,0
T00000386,C002972,2025-01-02 00:37:56,atm,payment,grocery,538.51,approved,D0005323,0,0
T00000387,C003930,2025-05-16 22:55:45,mobile_app,cash_out,restaurants,11.68,approved,D0002236,0,0
T00000388,C004401,2025-05-29 23:38:28,mobile_app,transfer,retail,58.65,approved,D0004092,0,1
T00000389,C005708,2025-12-04 07:06:50,mobile_app,top_up,restaurants,54.55,approved,D0000152,0,0
T00000390,C001643,2025-08-10 05:32:53,api_partner,payment,grocery,236.43,approved,D0002848,0,0
T00000391,C001018,2025-07-19 21:55:28,pos,transfer,gaming,45.36,approved,D0005108,0,0
T00000392,C005087,2025-02-02 04:22:22,mobile_app,payment,restaurants,144.05,approved,D0005491,0,0
T00000393,C005692,2025-07-02 09:34:31,pos,transfer,crypto,297.71,declined,D0003483,0,0
T00000394,C004043,2025-08-29 08:51:11,pos,payment,travel,114.18,approved,D0002329,0,0
T00000395,C001464,2025-10-01 05:56:47,api_partner,payment,travel,148.81,approved,D0003438,0,0
T00000396,C001512,2025-11-22 00:52:26,atm,payment,grocery,39.1,approved,D0003419,0,0
T00000397,C005618,2025-06-04 03:58:32,mobile_app,transfer,transport,82.55,approved,D0001588,0,0
T00000398,C003474,2025-06-04 01:58:49,mobile_app,payment,utilities,98.59,approved,D0006159,0,0
T00000399,C004472,2025-11-24 23:33:12,pos,payment,gaming,77.33,declined,D0006307,0,0
T00000400,C003639,2025-05-10 04:12:38,api_partner,transfer,grocery,16.5,approved,D0006886,0,1
T00000401,C001722,2025-10-19 04:18:56,mobile_app,transfer,travel,653.74,approved,D0003483,0,0
T00000402,C000687,2025-08-30 14:47:28,mobile_app,payment,transport,115.04,approved,D0002876,0,0
T00000403,C004467,2025-03-29 09:59:39,web,transfer,restaurants,164.42,declined,D0003350,0,0
T00000404,C003484,2025-04-14 17:39:02,mobile_app,payment,education,80.93,declined,D0007012,0,0
T00000405,C004251,2025-11-15 01:17:36,mobile_app,top_up,crypto,585.64,approved,D0002350,0,0
T00000406,C003633,2025-06-24 11:17:57,mobile_app,payment,transport,17.96,approved,D0008319,0,0
T00000407,C004778,2025-08-06 12:40:46,api_partner,top_up,utilities,85.28,approved,D0002583,0,0
T00000408,C003278,2025-04-26 13:25:29,pos,payment,cash_out,87.04,approved,D0005039,0,0
T00000409,C005956,2025-07-14 00:09:34,pos,transfer,cash_out,88.3,declined,D0006842,0,0
T00000410,C003940,2025-03-08 05:53:46,mobile_app,payment,cash_out,411.33,approved,D0001426,0,1
T00000411,C002945,2025-12-04 22:36:52,atm,top_up,grocery,25.56,approved,D0006255,0,0
T00000412,C003500,2025-08-20 01:12:34,mobile_app,payment,retail,269.95,approved,D0006178,0,0
T00000413,C002919,2025-05-21 17:28:09,mobile_app,payment,retail,48.77,approved,D0001117,0,0
T00000414,C001445,2025-03-26 12:11:06,api_partner,payment,retail,68.18,declined,D0005382,0,0
T00000415,C000088,2025-01-26 11:33:22,web,cash_out,grocery,106.84,approved,D0007897,0,0
T00000416,C001530,2025-07-20 08:58:44,mobile_app,payment,gaming,164.52,approved,D0008834,0,0
T00000417,C003240,2025-01-27 20:46:48,api_partner,cash_out,transport,184.29,approved,D0005387,0,0
T00000418,C003186,2025-08-19 07:55:45,api_partner,payment,cash_out,61.46,approved,D0005691,0,0
T00000419,C000013,2025-11-06 03:07:16,atm,payment,travel,84.3,approved,D0005125,0,0
T00000420,C002929,2025-09-02 02:54:31,mobile_app,top_up,retail,127.26,approved,D0000640,1,1
T00000421,C005798,2025-03-28 13:26:24,mobile_app,transfer,utilities,61.57,approved,D0002658,0,0
T00000422,C005277,2025-01-01 22:59:04,mobile_app,payment,grocery,70.51,approved,D0006840,0,0
T00000423,C000320,2025-09-06 15:59:53,web,payment,retail,28.8,approved,D0004149,0,0
T00000424,C004388,2025-07-03 19:53:13,api_partner,payment,utilities,116.5,approved,D0006159,0,0
T00000425,C005736,2025-06-04 18:19:13,api_partner,cash_out,retail,43.14,approved,D0005897,0,0
T00000426,C004869,2025-03-20 11:22:23,atm,transfer,utilities,291.1,approved,D0000112,0,0
T00000427,C001684,2025-04-16 16:37:28,mobile_app,transfer,retail,28.7,approved,D0003559,0,0
T00000428,C005597,2025-01-01 23:39:13,pos,payment,education,38.94,approved,D0000526,0,0
T00000429,C005771,2025-04-12 23:16:25,atm,transfer,transport,52.63,approved,D0007056,0,0
T00000430,C005020,2025-03-27 14:18:46,mobile_app,payment,grocery,195.39,approved,D0008757,0,0
T00000431,C005553,2025-09-28 12:21:02,mobile_app,transfer,utilities,60.21,approved,D0001177,0,0
T00000432,C002450,2025-08-11 15:26:03,pos,transfer,transport,19.27,approved,D0000870,0,0
T00000433,C004254,2025-10-30 01:00:19,mobile_app,transfer,transport,146.39,approved,D0001582,0,0
T00000434,C000384,2025-10-05 03:41:54,api_partner,payment,transport,131.87,approved,D0008873,0,1
T00000435,C004494,2025-09-30 06:54:22,mobile_app,payment,crypto,150.45,approved,D0005230,0,0
T00000436,C001097,2025-01-03 09:12:52,mobile_app,top_up,utilities,190.19,approved,D0008002,0,0
T00000437,C000970,2025-11-29 17:54:57,api_partner,payment,retail,350.33,approved,D0003017,0,0
T00000438,C002521,2025-05-29 05:06:09,api_partner,payment,gaming,79.43,approved,D0006553,0,0
T00000439,C003252,2025-10-16 06:20:26,pos,cash_out,utilities,73.63,approved,D0004671,0,0
T00000440,C003675,2025-01-11 21:54:37,pos,transfer,grocery,65.64,approved,D0000801,0,0
T00000441,C000194,2025-10-14 01:31:45,api_partner,payment,education,99.35,approved,D0001401,0,0
T00000442,C005827,2025-09-06 23:57:10,atm,payment,grocery,164.63,declined,D0008792,0,0
T00000443,C002845,2025-12-13 00:18:09,web,cash_out,cash_out,570.26,approved,D0003688,1,0
T00000444,C004856,2025-06-10 07:41:30,pos,top_up,gaming,107.9,declined,D0000976,0,0
T00000445,C001253,2025-06-10 22:28:18,web,transfer,transport,179.9,approved,D0001216,0,0
T00000446,C000795,2025-01-24 05:41:20,web,payment,grocery,558.9,approved,D0000263,0,0
T00000447,C002723,2025-05-06 23:52:22,atm,cash_out,utilities,131.19,approved,D0008046,0,0
T00000448,C001627,2025-12-09 08:51:10,pos,cash_out,utilities,25.62,approved,D0001003,0,0
T00000449,C005759,2025-11-13 04:47:47,pos,cash_out,education,42.81,approved,D0003921,0,0
T00000450,C002842,2025-04-15 03:04:22,mobile_app,payment,grocery,108.34,approved,D0008126,0,0
T00000451,C005191,2025-02-04 14:50:23,web,payment,restaurants,958.9,approved,D0003851,0,0
T00000452,C000091,2025-05-04 07:55:09,mobile_app,payment,gaming,153.47,declined,D0003499,0,0
T00000453,C003678,2025-08-23 18:44:28,web,payment,restaurants,142.91,approved,D0006303,1,0
T00000454,C005736,2025-03-31 12:34:47,web,payment,restaurants,450.42,declined,D0000419,0,0
T00000455,C004173,2025-11-30 08:43:19,pos,payment,crypto,1722.18,approved,D0000261,0,0
T00000456,C003520,2025-10-03 20:42:59,mobile_app,cash_out,restaurants,481.62,approved,D0003945,0,0
T00000457,C001321,2025-04-23 02:58:16,mobile_app,cash_out,crypto,516.5,approved,D0005767,0,0
T00000458,C003460,2025-01-23 07:23:19,atm,top_up,retail,71.18,approved,D0005213,0,0
T00000459,C002370,2025-08-15 15:14:52,api_partner,payment,utilities,395.77,approved,D0002823,0,0
T00000460,C002469,2025-05-23 05:32:50,mobile_app,transfer,grocery,242.12,approved,D0005900,0,0
T00000461,C002594,2025-11-13 06:36:17,mobile_app,payment,gaming,51.7,approved,D0005568,0,0
T00000462,C001658,2025-09-13 06:30:32,mobile_app,transfer,cash_out,170.48,approved,D0004429,0,0
T00000463,C003378,2025-04-28 18:35:28,pos,payment,utilities,87.44,approved,D0007418,0,0
T00000464,C004038,2025-09-08 20:49:43,pos,payment,transport,33.11,approved,D0004173,0,0
T00000465,C000346,2025-05-18 15:51:03,web,payment,transport,59.28,approved,D0005081,0,0
T00000466,C003882,2025-08-24 17:22:43,pos,payment,retail,99.8,approved,D0001241,0,0
T00000467,C001665,2025-01-03 20:16:08,web,payment,transport,70.66,approved,D0001866,0,0
T00000468,C003874,2025-04-21 05:03:12,mobile_app,payment,retail,169.56,declined,D0002137,0,0
T00000469,C002773,2025-01-24 04:44:35,pos,payment,restaurants,39.88,approved,D0004208,0,0
T00000470,C000650,2025-12-13 20:50:04,pos,transfer,gaming,99.56,approved,D0001217,0,0
T00000471,C005381,2025-10-13 16:24:23,pos,cash_out,cash_out,74.16,approved,D0003729,0,0
T00000472,C005466,2025-07-16 09:10:24,api_partner,cash_out,utilities,23.71,approved,D0007250,0,0
T00000473,C002707,2025-04-21 11:36:36,pos,transfer,travel,139.77,declined,D0006651,0,0
T00000474,C001913,2025-10-26 15:05:12,mobile_app,payment,retail,49.45,approved,D0007891,0,0
T00000475,C003686,2025-02-18 00:32:11,mobile_app,transfer,restaurants,202.74,approved,D0001214,0,0
T00000476,C005583,2025-04-24 01:13:05,pos,payment,grocery,142.28,approved,D0005963,0,0
T00000477,C004862,2025-10-27 08:21:43,mobile_app,payment,restaurants,133.02,approved,D0003901,0,0
T00000478,C001810,2025-12-12 16:37:11,mobile_app,cash_out,cash_out,185.59,declined,D0000080,0,0
T00000479,C005681,2025-05-06 09:25:19,mobile_app,payment,gaming,78.95,approved,D0004129,0,0
T00000480,C003261,2025-09-04 17:18:14,api_partner,top_up,restaurants,30.92,approved,D0001496,0,0
T00000481,C002113,2025-09-16 18:42:27,mobile_app,payment,grocery,137.27,approved,D0001061,0,0
T00000482,C001483,2025-11-22 16:09:01,mobile_app,payment,grocery,16.07,approved,D0007812,1,0
T00000483,C000676,2025-09-22 14:00:48,api_partner,payment,cash_out,73.34,approved,D0003856,0,0
T00000484,C000476,2025-03-13 12:27:30,web,cash_out,gaming,276.71,approved,D0000025,0,0
T00000485,C000326,2025-12-10 02:42:47,mobile_app,payment,grocery,63.12,approved,D0002310,0,0
T00000486,C003264,2025-10-02 08:24:06,pos,payment,grocery,248.46,approved,D0008625,0,0
T00000487,C002136,2025-06-01 06:19:32,mobile_app,transfer,gaming,457.02,approved,D0006456,0,0
T00000488,C004254,2025-04-17 04:58:28,pos,transfer,education,87.91,approved,D0008529,0,0
T00000489,C001297,2025-06-11 20:58:44,web,payment,utilities,292.3,approved,D0002174,0,0
T00000490,C005036,2025-08-01 00:32:00,mobile_app,payment,grocery,33.45,declined,D0006149,0,0
