customer_id,document_type,age,segment,district,kyc_status,risk_level,signup_date,monthly_income_pen
C000382,DNI,61,affluent,Callao,verified,low,2023-08-08,4509.26
C000383,DNI,65,affluent,La Molina,rejected,low,2024-10-06,2093.77
C000384,DNI,55,sme,Arequipa,verified,high,2024-07-29,4173.76
C000385,DNI,58,affluent,San Borja,verified,low,2023-03-17,1880.67
C000386,CE,34,sme,Lima,verified,low,2024-10-04,3223.04
C000387,DNI,69,mass_market,Lima,verified,medium,2023-11-15,7781.16
C000388,DNI,65,mass_market,Surco,pending,low,2023-02-07,1545.3
C000389,DNI,43,affluent,Callao,rejected,low,2024-07-19,5234.72
C000390,DNI,43,sme,Cusco,verified,low,2024-10-03,4332.23
C000391,DNI,29,premium,Lima,verified,low,2024-12-30,1314.11
C000392,DNI,35,mass_market,Lima,verified,low,2024-05-28,4053.74
C000393,DNI,26,mass_market,La Molina,verified,medium,2023-09-03,3102.75
C000394,DNI,20,affluent,Piura,verified,low,2023-05-20,3134.11
C000395,DNI,27,mass_market,La Molina,verified,low,2023-09-15,3587.05
C000396,DNI,60,premium,La Molina,verified,medium,2024-09-08,2458.48
C000397,DNI,19,sme,Piura,verified,low,2024-01-16,3098.13
C000398,DNI,25,mass_market,Callao,pending,low,2024-04-22,3404.31
C000399,DNI,69,affluent,Arequipa,verified,low,2023-07-04,4493.25
C000400,DNI,60,affluent,Miraflores,verified,low,2023-10-30,1286.99
C000401,DNI,35,mass_market,Cusco,verified,low,2024-05-08,6063.17
C000402,DNI,69,sme,Lima,verified,medium,2023-06-13,1579.07
C000403,DNI,56,mass_market,Surco,verified,low,2024-10-05,4531.9
C000404,DNI,48,sme,Cusco,verified,low,2023-07-22,3114.1
C000405,DNI,31,mass_market,Arequipa,verified,low,2024-02-12,1473.45
C000406,DNI,56,sme,Piura,verified,high,2023-07-29,3985.75
C000407,DNI,50,mass_market,Cusco,verified,low,2023-04-11,1772.29
C000408,PASSPORT,46,mass_market,Lima,verified,medium,2024-03-21,5366.0
C000409,DNI,61,sme,Cusco,verified,low,2024-07-14,2016.34
C000410,DNI,50,mass_market,Miraflores,verified,medium,2024-01-03,1309.97
C000411,DNI,52,mass_market,Piura,verified,medium,2023-08-27,6930.0
C000412,DNI,19,premium,Cusco,verified,low,2024-12-27,3293.57
C000413,DNI,52,premium,Lima,verified,low,2023-10-18,4802.8
C000414,DNI,49,affluent,Lima,verified,low,2024-01-07,1866.26
C000415,DNI,53,affluent,Cusco,verified,low,2024-03-06,1053.11
C000416,DNI,63,mass_market,Callao,verified,low,2023-10-07,7490.28
C000417,DNI,72,mass_market,Surco,verified,medium,2024-04-11,2970.44
C000418,DNI,67,mass_market,Trujillo,verified,low,2023-11-12,3905.9
C000419,DNI,40,affluent,La Molina,verified,low,2023-03-18,4277.52
C000420,DNI,22,affluent,Piura,verified,low,2023-05-31,2478.81
C000421,DNI,64,affluent,Trujillo,verified,low,2024-01-31,3375.93
C000422,DNI,33,affluent,Arequipa,verified,low,2024-05-10,7162.93
C000423,DNI,57,mass_market,Arequipa,verified,low,2023-10-24,2928.24
C000424,DNI,41,mass_market,Lima,verified,medium,2024-10-30,5004.81
C000425,CE,70,mass_market,Arequipa,verified,low,2024-12-10,997.06
C000426,DNI,57,mass_market,Callao,pending,low,2024-02-11,5530.69
C000427,DNI,45,mass_market,Surco,verified,low,2023-10-14,1290.65
C000428,DNI,42,sme,Arequipa,verified,medium,2024-05-07,5193.56
C000429,DNI,24,mass_market,Miraflores,verified,low,2024-06-19,3695.41
C000430,DNI,55,mass_market,Surco,pending,low,2024-03-31,2827.77
C000431,DNI,24,mass_market,Callao,rejected,low,2024-05-06,2822.07
C000432,DNI,72,affluent,Trujillo,verified,low,2023-01-09,2594.11
C000433,DNI,68,affluent,Surco,verified,low,2023-05-12,1898.14
C000434,DNI,39,mass_market,Surco,pending,medium,2023-03-18,2661.68
C000435,PASSPORT,39,mass_market,Trujillo,verified,low,2023-05-11,10041.01
C000436,DNI,44,affluent,Callao,verified,low,2024-02-16,6101.37
C000437,DNI,74,mass_market,Arequipa,verified,low,2023-03-31,1846.32
C000438,DNI,50,sme,Lima,verified,low,2024-05-12,3453.79
C000439,DNI,62,affluent,Piura,verified,low,2024-09-20,3142.55
C000440,DNI,49,mass_market,Trujillo,verified,medium,2024-09-13,2756.56
C000441,DNI,56,mass_market,Trujillo,verified,low,2023-12-20,1717.24
C000442,DNI,49,premium,Trujillo,verified,low,2023-09-28,3809.46
C000443,DNI,18,mass_market,Trujillo,verified,low,2024-01-27,4747.34
C000444,DNI,27,mass_market,Piura,verified,medium,2024-03-07,1884.38
C000445,DNI,62,sme,Piura,verified,low,2024-04-16,8738.97
C000446,DNI,21,premium,Arequipa,verified,low,2023-11-04,6885.01
C000447,DNI,46,premium,Cusco,verified,low,2024-05-22,4029.88
C000448,CE,24,affluent,Cusco,verified,high,2023-02-24,1514.07
C000449,DNI,55,mass_market,San Borja,verified,low,2023-02-06,3717.38
C000450,DNI,23,mass_market,Trujillo,verified,low,2023-02-24,3481.05
C000451,CE,70,affluent,Trujillo,verified,medium,2024-06-07,3953.02
C000452,DNI,28,affluent,Surco,verified,low,2024-04-07,7149.2
C000453,CE,72,mass_market,Cusco,verified,low,2024-11-27,2705.97
C000454,DNI,26,sme,Arequipa,verified,low,2024-04-22,9193.98
C000455,DNI,47,mass_market,Lima,verified,low,2024-12-16,3727.81
C000456,DNI,39,mass_market,San Borja,verified,low,2023-07-30,2540.83
C000457,DNI,56,mass_market,San Borja,verified,high,2023-08-14,11155.16
C000458,DNI,26,mass_market,Arequipa,verified,low,2023-01-07,4705.28
C000459,DNI,72,mass_market,Lima,verified,medium,2024-06-23,2321.33
C000460,DNI,55,mass_market,Surco,verified,low,2023-07-31,3122.28
C000461,DNI,68,mass_market,Piura,verified,low,2023-07-08,4227.55
C000462,DNI,63,affluent,La Molina,verified,low,2023-03-16,2743.6
C000463,DNI,50,affluent,Cusco,verified,low,2023-04-24,3208.79
C000464,DNI,43,affluent,Trujillo,verified,low,2024-11-09,1901.77
C000465,CE,33,premium,Arequipa,verified,low,2024-09-09,1179.85
C000466,DNI,26,mass_market,Cusco,verified,low,2023-05-31,3160.64
C000467,DNI,40,mass_market,Trujillo,verified,low,2024-03-11,3219.61
C000468,DNI,32,sme,La Molina,verified,high,2023-03-25,3983.5
C000469,DNI,36,mass_market,La Molina,verified,low,2023-07-31,2171.33
C000470,DNI,59,premium,Piura,pending,low,2024-04-05,1426.09
C000471,DNI,33,mass_market,Callao,verified,low,2023-06-26,1752.98
C000472,DNI,42,premium,La Molina,verified,low,2023-11-08,5327.29
C000473,DNI,52,mass_market,Cusco,verified,low,2024-11-24,2065.99
C000474,DNI,68,sme,Miraflores,verified,low,2023-06-08,2337.54
C000475,DNI,30,mass_market,Miraflores,verified,low,2024-12-01,2510.34
C000476,DNI,63,premium,Trujillo,verified,low,2023-07-05,2120.48
C000477,DNI,24,mass_market,Trujillo,verified,medium,2024-04-15,2035.98
C000478,DNI,51,affluent,Callao,verified,low,2023-11-05,1846.19
C000479,DNI,31,premium,Miraflores,verified,low,2023-09-03,6440.5
C000480,DNI,40,mass_market,Trujillo,verified,low,2024-01-19,4333.17
C000481,DNI,40,affluent,La Molina,verified,low,2023-02-11,5921.24
C000482,DNI,34,affluent,Trujillo,verified,medium,2023-10-12,6615.28
C000483,DNI,30,mass_market,San Borja,verified,low,2023-10-27,818.58
C000484,DNI,44,affluent,Callao,verified,low,2024-03-11,3600.76
C000485,DNI,19,affluent,Arequipa,verified,low,2024-01-04,2159.43
C000486,DNI,54,sme,Lima,pending,medium,2024-04-30,5509.59
C000487,DNI,47,mass_market,Surco,rejected,low,2024-03-11,1982.65
C000488,DNI,21,mass_market,Lima,verified,medium,2024-03-03,1669.4
C000489,DNI,47,premium,Lima,verified,low,2023-06-30,1354.62
C000490,DNI,20,sme,Piura,verified,low,2024-11-24,2523.82
C000491,DNI,31,mass_market,Arequipa,verified,medium,2023-12-06,4930.62
C000492,DNI,28,affluent,Trujillo,verified,low,2024-05-05,3431.98
C000493,DNI,57,mass_market,Piura,verified,low,2024-05-09,1538.47
C000494,DNI,40,mass_market,Lima,verified,low,2024-12-30,9739.67
C000495,DNI,58,mass_market,San Borja,verified,low,2023-06-12,4260.95
C000496,DNI,65,mass_market,Surco,verified,low,2024-07-11,4571.4
C000497,DNI,49,affluent,Lima,verified,low,2024-03-31,6043.66
C000498,DNI,20,mass_market,Miraflores,verified,low,2023-04-02,1209.4
C000499,DNI,59,premium,Arequipa,verified,low,2023-04-15,1805.71
C000500,DNI,18,premium,Arequipa,verified,low,2024-12-19,4687.51
C000501,DNI,26,affluent,Arequipa,verified,low,2024-03-14,1908.54
C000502,CE,65,mass_market,Callao,verified,low,2024-05-12,2562.51
C000503,DNI,26,mass_market,Callao,verified,medium,2023-11-24,2856.19
C000504,DNI,29,sme,La Molina,verified,medium,2024-10-12,1476.5
C000505,DNI,18,affluent,Cusco,verified,high,2024-06-24,2444.39
C000506,DNI,33,mass_market,Surco,verified,low,2024-05-23,4929.42
C000507,DNI,47,sme,Piura,verified,low,2023-09-08,4452.4
C000508,DNI,25,sme,Trujillo,verified,low,2023-07-10,5498.1
C000509,DNI,63,premium,Lima,verified,low,2023-02-16,5194.9
C000510,DNI,63,affluent,Cusco,verified,low,2023-09-08,3726.52
C000511,DNI,27,affluent,Trujillo,verified,low,2023-03-05,3567.69
C000512,DNI,50,mass_market,Piura,pending,low,2023-11-16,3426.63
C000513,DNI,55,premium,Cusco,verified,low,2024-06-07,2111.44
C000514,DNI,58,sme,Trujillo,verified,low,2023-10-19,1691.77
C000515,DNI,68,mass_market,San Borja,verified,medium,2023-01-29,2040.03
C000516,DNI,39,mass_market,Callao,verified,low,2024-10-12,2491.61
C000517,DNI,33,mass_market,Piura,verified,low,2024-03-12,2078.28
C000518,DNI,36,sme,Surco,verified,low,2024-08-19,3742.87
C000519,DNI,28,premium,Miraflores,pending,medium,2024-08-08,3331.05
C000520,DNI,70,mass_market,San Borja,verified,low,2023-02-16,3533.8
C000521,DNI,28,affluent,Callao,verified,low,2024-02-21,3616.55
C000522,DNI,31,mass_market,Arequipa,verified,low,2024-08-15,5753.8
C000523,DNI,56,premium,Callao,verified,low,2024-03-26,2966.94
C000524,DNI,43,sme,Cusco,verified,low,2024-09-24,5190.59
C000525,CE,61,sme,La Molina,verified,low,2024-07-08,3960.49
C000526,DNI,37,mass_market,San Borja,verified,low,2024-10-19,5548.59
C000527,DNI,37,mass_market,Arequipa,verified,low,2023-03-15,7244.85
C000528,DNI,72,mass_market,Cusco,verified,low,2023-02-22,4093.51
C000529,DNI,22,mass_market,Piura,verified,low,2023-08-21,3156.04
C000530,DNI,18,sme,Surco,verified,low,2023-07-19,3144.84
C000531,DNI,28,sme,Callao,pending,low,2024-11-04,2301.71
C000532,DNI,64,premium,Piura,verified,low,2024-07-02,2259.56
C000533,DNI,27,premium,Arequipa,verified,low,2023-04-07,4895.95
C000534,DNI,64,affluent,Cusco,verified,low,2023-02-18,1754.57
C000535,DNI,45,affluent,La Molina,verified,medium,2024-06-05,7245.42
C000536,DNI,62,premium,Callao,verified,medium,2023-02-09,2742.3
C000537,DNI,64,sme,Surco,pending,low,2023-06-02,14387.9
C000538,DNI,51,mass_market,La Molina,verified,low,2023-04-16,2036.09
C000539,DNI,71,mass_market,Trujillo,verified,low,2024-07-06,3420.71
C000540,PASSPORT,30,mass_market,Cusco,verified,medium,2024-11-06,2456.48
C000541,DNI,61,premium,Piura,verified,low,2023-07-30,1927.16
C000542,DNI,42,affluent,Callao,verified,low,2023-07-21,5351.28
C000543,DNI,40,mass_market,Callao,verified,low,2024-03-08,1622.86
C000544,DNI,53,affluent,Arequipa,pending,low,2024-12-07,2055.26
C000545,DNI,29,affluent,Surco,verified,low,2024-07-18,4115.34
C000546,DNI,64,mass_market,Miraflores,verified,low,2023-05-27,4490.54
C000547,PASSPORT,62,mass_market,Trujillo,verified,low,2024-05-13,1386.4
C000548,DNI,19,affluent,La Molina,verified,medium,2023-10-09,4104.84
C000549,DNI,37,mass_market,San Borja,verified,low,2023-11-06,3199.96
C000550,DNI,33,affluent,San Borja,verified,low,2023-02-20,1799.48
C000551,DNI,31,mass_market,Callao,verified,medium,2024-05-09,1931.62
C000552,DNI,70,sme,Arequipa,verified,low,2024-02-13,974.19
C000553,CE,19,affluent,Lima,verified,medium,2024-09-17,7666.34
C000554,DNI,66,affluent,Callao,verified,low,2023-09-30,5210.76
C000555,DNI,33,sme,San Borja,verified,low,2024-04-02,1466.99
C000556,DNI,21,mass_market,San Borja,verified,low,2023-04-30,4625.78
C000557,DNI,60,mass_market,Trujillo,verified,low,2024-12-01,2173.92
C000558,DNI,30,mass_market,Piura,verified,low,2023-02-15,4930.25
C000559,DNI,55,affluent,Lima,verified,low,2023-08-31,2269.15
C000560,DNI,66,affluent,Callao,verified,low,2023-11-07,2440.98
C000561,DNI,18,affluent,Trujillo,verified,low,2024-07-15,2543.79
C000562,DNI,26,mass_market,Arequipa,verified,low,2023-11-27,2076.53
C000563,DNI,38,mass_market,Trujillo,verified,low,2023-01-11,6435.59
C000564,DNI,35,mass_market,Callao,verified,medium,2024-02-28,4886.3
C000565,DNI,60,mass_market,Cusco,verified,low,2023-02-17,3166.78
C000566,DNI,49,affluent,Miraflores,verified,medium,2024-01-12,5237.04
C000567,DNI,63,mass_market,Callao,verified,low,2024-07-21,1218.18
C000568,DNI,51,mass_market,Surco,rejected,medium,2023-01-08,1516.78
C000569,DNI,37,sme,San Borja,verified,low,2024-06-09,3869.98
C000570,DNI,60,mass_market,Lima,verified,low,2024-12-27,4467.33
C000571,DNI,19,mass_market,Lima,verified,low,2024-01-05,3476.13
C000572,DNI,21,affluent,Piura,rejected,low,2024-03-15,1058.4
C000573,DNI,62,mass_market,Miraflores,verified,low,2024-07-19,1661.9
C000574,DNI,55,affluent,Surco,verified,low,2024-04-28,3748.55
C000575,DNI,24,sme,San Borja,verified,low,2023-09-30,11322.64
C000576,DNI,39,premium,Lima,verified,low,2023-05-11,5824.64
C000577,DNI,37,mass_market,Surco,verified,low,2024-06-04,7097.64
C000578,DNI,52,premium,Trujillo,verified,low,2024-12-24,3593.38
C000579,DNI,21,mass_market,Piura,verified,low,2024-09-25,3579.11
C000580,DNI,70,mass_market,Callao,pending,high,2023-04-24,1688.48
C000581,DNI,37,mass_market,Callao,verified,low,2024-06-15,5031.64
C000582,DNI,52,premium,Cusco,verified,low,2024-05-13,2863.36
C000583,DNI,50,mass_market,San Borja,verified,low,2023-12-05,4363.38
C000584,DNI,68,mass_market,Surco,verified,low,2023-01-21,3031.7
C000585,DNI,38,affluent,La Molina,verified,low,2024-12-20,3475.57
C000586,DNI,62,mass_market,Lima,verified,low,2023-02-02,2840.54
C000587,DNI,31,mass_market,Arequipa,verified,medium,2023-05-13,3372.95
C000588,DNI,48,mass_market,Arequipa,verified,low,2024-12-03,5166.97
C000589,DNI,39,mass_market,Callao,verified,low,2023-01-26,1485.6
C000590,DNI,65,mass_market,La Molina,verified,low,2023-12-30,1311.46
C000591,DNI,47,mass_market,Arequipa,verified,low,2024-08-23,3767.72
C000592,DNI,46,affluent,Miraflores,verified,low,2023-04-02,6583.46
C000593,DNI,53,mass_market,Miraflores,verified,low,2024-06-28,7562.9
C000594,DNI,66,mass_market,San Borja,verified,low,2023-08-26,1520.17
C000595,DNI,59,sme,La Molina,verified,low,2023-01-18,2388.5
C000596,DNI,46,mass_market,Miraflores,verified,low,2023-10-01,1321.38
C000597,DNI,24,affluent,Miraflores,verified,high,2023-10-16,2202.09
C000598,DNI,49,mass_market,Callao,verified,low,2023-01-27,5527.92
C000599,DNI,30,mass_market,Arequipa,verified,low,2024-03-09,2959.9
C000600,DNI,74,mass_market,San Borja,verified,low,2023-04-18,2426.9
C000601,DNI,30,mass_market,Surco,verified,low,2023-11-20,4023.06
C000602,CE,71,mass_market,Trujillo,verified,medium,2024-06-14,1925.08
C000603,DNI,31,mass_market,Lima,verified,medium,2023-04-14,7159.09
C000604,DNI,23,mass_market,Lima,verified,low,2023-11-28,2992.93
C000605,DNI,33,mass_market,Piura,verified,low,2023-12-28,2389.92
C000606,DNI,58,mass_market,Trujillo,verified,low,2023-10-16,4116.54
C000607,DNI,69,mass_market,Trujillo,verified,low,2024-03-19,4997.07
C000608,DNI,65,mass_market,Lima,verified,low,2023-02-06,7170.9
C000609,DNI,38,mass_market,Lima,verified,medium,2023-12-14,2655.84
C000610,DNI,70,affluent,Surco,verified,low,2023-02-12,5417.18
C000611,DNI,61,mass_market,La Molina,verified,low,2023-05-06,3151.6
C000612,CE,33,affluent,La Molina,verified,medium,2023-01-09,2129.71
C000613,DNI,22,affluent,Surco,pending,high,2024-06-09,1944.49
C000614,DNI,41,mass_market,Arequipa,verified,low,2023-05-11,1630.53
C000615,CE,60,sme,Trujillo,verified,medium,2023-11-21,1982.41
C000616,DNI,18,premium,Cusco,verified,medium,2023-07-03,5506.25
C000617,DNI,27,mass_market,Trujillo,verified,medium,2023-10-09,4397.06
C000618,DNI,60,mass_market,Piura,pending,high,2023-02-22,1506.18
C000619,DNI,64,sme,Lima,verified,low,2024-07-06,1140.8
C000620,CE,52,affluent,Trujillo,verified,low,2024-06-16,1616.86
C000621,DNI,48,mass_market,Lima,verified,medium,2024-01-12,1944.57
C000622,DNI,73,mass_market,Trujillo,pending,low,2023-10-22,2523.0
C000623,DNI,32,mass_market,Piura,verified,low,2023-07-27,5682.09
C000624,DNI,28,mass_market,Arequipa,verified,low,2024-10-24,2205.6
C000625,DNI,26,affluent,Cusco,verified,medium,2024-04-21,7512.13
C000626,DNI,19,mass_market,Miraflores,verified,low,2023-03-10,1183.1
C000627,DNI,61,mass_market,Surco,verified,low,2024-03-12,2460.83
C000628,DNI,69,affluent,Surco,verified,low,2023-10-28,4591.91
C000629,DNI,47,mass_market,Cusco,verified,low,2023-01-27,4750.3
C000630,DNI,33,mass_market,Trujillo,verified,low,2024-09-19,2478.37
C000631,DNI,73,affluent,Miraflores,verified,low,2024-10-15,5171.74
C000632,DNI,65,sme,Piura,verified,low,2024-07-06,4659.71
C000633,DNI,70,mass_market,La Molina,verified,medium,2023-04-16,2048.45
C000634,DNI,18,mass_market,Trujillo,verified,low,2024-08-08,3544.71
C000635,DNI,65,mass_market,Arequipa,verified,medium,2024-07-25,4389.57
C000636,DNI,23,mass_market,Lima,verified,low,2024-09-25,2130.7
C000637,DNI,63,mass_market,San Borja,verified,high,2024-12-15,7569.48
C000638,DNI,74,mass_market,Trujillo,verified,low,2023-01-11,1882.87
C000639,DNI,74,mass_market,San Borja,verified,low,2024-10-20,3226.82
C000640,DNI,28,mass_market,Trujillo,verified,low,2023-08-04,1499.1
C000641,DNI,50,mass_market,Cusco,verified,low,2023-11-17,3155.33
C000642,DNI,69,mass_market,San Borja,verified,low,2024-04-04,1657.57
C000643,DNI,34,mass_market,Trujillo,verified,low,2024-06-09,2535.71
C000644,CE,72,mass_market,Surco,pending,low,2024-08-01,1245.6
C000645,DNI,68,mass_market,San Borja,verified,low,2024-11-22,4628.08
C000646,DNI,51,sme,Trujillo,verified,high,2023-06-09,3626.25
C000647,DNI,63,affluent,La Molina,verified,low,2024-04-08,5421.22
C000648,DNI,57,affluent,Lima,verified,high,2024-06-05,2461.95
C000649,DNI,42,affluent,La Molina,verified,low,2024-09-27,5561.46
C000650,DNI,72,mass_market,Miraflores,verified,low,2023-09-30,3046.06
C000651,DNI,39,mass_market,Trujillo,verified,low,2023-08-29,3172.4
C000652,CE,43,mass_market,Callao,verified,medium,2024-10-16,9535.05
C000653,DNI,44,affluent,Arequipa,verified,low,2023-06-16,2283.42
C000654,DNI,55,affluent,La Molina,verified,low,2024-07-22,5855.3
C000655,DNI,26,mass_market,San Borja,verified,low,2024-10-11,3880.92
C000656,DNI,54,mass_market,Cusco,rejected,low,2023-11-23,2176.45
C000657,DNI,22,mass_market,Arequipa,verified,low,2024-06-12,1445.73
C000658,DNI,35,mass_market,Callao,verified,low,2023-09-30,1688.85
C000659,DNI,39,affluent,Piura,verified,medium,2024-01-11,5551.76
C000660,DNI,63,affluent,Trujillo,verified,low,2024-01-10,7738.16
C000661,DNI,29,mass_market,Cusco,verified,medium,2023-11-30,3134.71
C000662,DNI,61,premium,Trujillo,verified,low,2023-01-03,3226.44
C000663,CE,39,affluent,Miraflores,verified,low,2023-08-31,4569.0
C000664,DNI,23,mass_market,Callao,verified,high,2024-09-11,3103.59
C000665,DNI,53,mass_market,Trujillo,verified,low,2023-02-20,5457.99
C000666,DNI,44,mass_market,San Borja,verified,low,2023-12-16,3499.56
C000667,DNI,64,mass_market,Miraflores,verified,medium,2023-06-23,3211.67
C000668,DNI,72,mass_market,Surco,pending,low,2023-04-26,2029.27
C000669,DNI,32,mass_market,Piura,verified,low,2024-11-25,1772.42
C000670,DNI,74,mass_market,Callao,verified,low,2023-12-27,524.53
C000671,DNI,34,mass_market,Lima,pending,low,2023-12-21,5876.78
C000672,DNI,20,sme,Cusco,verified,low,2024-10-27,2750.03
C000673,CE,27,mass_market,La Molina,verified,low,2023-03-17,2391.75
C000674,DNI,42,mass_market,Trujillo,verified,low,2023-03-22,1018.98
C000675,DNI,38,mass_market,Cusco,pending,medium,2023-08-17,2096.32
C000676,PASSPORT,71,premium,Cusco,verified,low,2023-03-13,1949.98
C000677,DNI,57,mass_market,Lima,verified,low,2024-02-07,1925.37
C000678,DNI,26,mass_market,Lima,verified,low,2023-08-06,3579.79
C000679,DNI,41,premium,Miraflores,verified,medium,2024-03-27,3188.28
C000680,DNI,49,sme,Callao,rejected,medium,2024-01-02,1409.92
C000681,DNI,20,sme,San Borja,verified,medium,2024-08-12,1459.99
C000682,CE,50,mass_market,Piura,verified,medium,2024-10-31,1458.52
C000683,DNI,60,mass_market,Lima,verified,low,2024-07-13,8069.04
C000684,DNI,62,affluent,Lima,verified,low,2023-11-08,6775.02
C000685,CE,29,premium,La Molina,verified,low,2023-10-25,1865.41
C000686,PASSPORT,46,affluent,Surco,pending,low,2023-01-24,1005.13
C000687,DNI,38,affluent,Lima,verified,low,2023-04-20,3198.46
